,0,1
2691,2022042303,1085
2692,2022042304,1211
2693,2022042305,1097
2694,2022042306,795
2695,2022042307,414
2696,2022042308,32
2697,2022042309,-290
2698,2022042310,-453
2699,2022042311,-381
2700,2022042312,-186
2701,2022042313,190
2702,2022042314,570
2703,2022042315,836
2704,2022042316,926
2705,2022042317,770
2706,2022042318,412
2707,2022042319,-47
2708,2022042320,-552
2709,2022042321,-890
2710,2022042322,-1141
2711,2022042323,-1163
2712,2022042400,-990
2713,2022042401,-518
2714,2022042402,33
2715,2022042403,520
2716,2022042404,921
2717,2022042405,1154
2718,2022042406,1101
2719,2022042407,845
2720,2022042408,497
2721,2022042409,105
2722,2022042410,-232
2723,2022042411,-454
2724,2022042412,-476
2725,2022042413,-341
2726,2022042414,-50
2727,2022042415,305
2728,2022042416,631
2729,2022042417,783
2730,2022042418,773
2731,2022042419,532
2732,2022042420,115
2733,2022042421,-337
2734,2022042422,-768
2735,2022042423,-1011
2736,2022042500,-1135
2737,2022042501,-1050
2738,2022042502,-680
2739,2022042503,-214
2740,2022042504,323
2741,2022042505,806
2742,2022042506,1097
2743,2022042507,1144
2744,2022042508,989
2745,2022042509,636
2746,2022042510,221
2747,2022042511,-184
2748,2022042512,-481
2749,2022042513,-614
2750,2022042514,-526
2751,2022042515,-263
2752,2022042516,99
2753,2022042517,495
2754,2022042518,795
2755,2022042519,876
2756,2022042520,721
2757,2022042521,396
2758,2022042522,-51
2759,2022042523,-544
2760,2022042600,-858
2761,2022042601,-1073
2762,2022042602,-1074
2763,2022042603,-833
2764,2022042604,-354
2765,2022042605,222
2766,2022042606,753
2767,2022042607,1137
2768,2022042608,1236
2769,2022042609,1100
2770,2022042610,725
2771,2022042611,244
2772,2022042612,-228
2773,2022042613,-598
2774,2022042614,-783
2775,2022042615,-722
2776,2022042616,-430
2777,2022042617,-20
2778,2022042618,488
2779,2022042619,864
2780,2022042620,1045
2781,2022042621,948
2782,2022042622,597
2783,2022042623,110
2784,2022042700,-414
2785,2022042701,-810
2786,2022042702,-1012
2787,2022042703,-1084
2788,2022042704,-862
2789,2022042705,-344
2790,2022042706,254
2791,2022042707,821
2792,2022042708,1267
2793,2022042709,1373
2794,2022042710,1141
2795,2022042711,723
2796,2022042712,190
2797,2022042713,-335
2798,2022042714,-708
2799,2022042715,-857
2800,2022042716,-786
2801,2022042717,-434
2802,2022042718,32
2803,2022042719,577
2804,2022042720,1019
2805,2022042721,1224
2806,2022042722,1089
2807,2022042723,671
2808,2022042800,166
2809,2022042801,-390
2810,2022042802,-809
2811,2022042803,-1027
2812,2022042804,-1083
2813,2022042805,-843
2814,2022042806,-270
2815,2022042807,317
2816,2022042808,875
2817,2022042809,1228
2818,2022042810,1259
2819,2022042811,973
2820,2022042812,465
2821,2022042813,-122
2822,2022042814,-651
2823,2022042815,-936
2824,2022042816,-1119
2825,2022042817,-1012
2826,2022042818,-551
2827,2022042819,49
2828,2022042820,648
2829,2022042821,1119
2830,2022042822,1264
2831,2022042823,1067
2832,2022042900,609
2833,2022042901,27
2834,2022042902,-512
2835,2022042903,-860
2836,2022042904,-1068
2837,2022042905,-1035
2838,2022042906,-593
2839,2022042907,-54
2840,2022042908,570
2841,2022042909,1135
2842,2022042910,1401
2843,2022042911,1278
2844,2022042912,875
2845,2022042913,317
2846,2022042914,-273
2847,2022042915,-777
2848,2022042916,-1004
2849,2022042917,-1038
2850,2022042918,-749
2851,2022042919,-200
2852,2022042920,470
2853,2022042921,1071
2854,2022042922,1408
2855,2022042923,1369
2856,2022043000,1023
2857,2022043001,513
2858,2022043002,-78
2859,2022043003,-615
2860,2022043004,-892
2861,2022043005,-1039
2862,2022043006,-876
2863,2022043007,-402
2864,2022043008,193
2865,2022043009,775
2866,2022043010,1141
2867,2022043011,1190
2868,2022043012,947
2869,2022043013,404
2870,2022043014,-203
2871,2022043015,-788
2872,2022043016,-1106
2873,2022043017,-1409
2874,2022043018,-1320
2875,2022043019,-995
2876,2022043020,-182
2877,2022043021,509
2878,2022043022,1033
2879,2022043023,1344
2880,2022050100,1257
2881,2022050101,832
2882,2022050102,249
2883,2022050103,-337
2884,2022050104,-789
2885,2022050105,-996
2886,2022050106,-1038
2887,2022050107,-696
2888,2022050108,-202
2889,2022050109,394
2890,2022050110,905
2891,2022050111,1152
2892,2022050112,1068
2893,2022050113,624
2894,2022050114,41
2895,2022050115,-603
2896,2022050116,-968
2897,2022050117,-1357
2898,2022050118,-1431
2899,2022050119,-1238
2900,2022050120,-608
2901,2022050121,49
2902,2022050122,664
2903,2022050123,1137
2904,2022050200,1292
2905,2022050201,1080
2906,2022050202,562
2907,2022050203,-17
2908,2022050204,-550
2909,2022050205,-878
2910,2022050206,-1084
2911,2022050207,-966
2912,2022050208,-528
2913,2022050209,14
2914,2022050210,535
2915,2022050211,947
2916,2022050212,1050
2917,2022050213,726
2918,2022050214,282
2919,2022050215,-362
2920,2022050216,-861
2921,2022050217,-1275
2922,2022050218,-1509
2923,2022050219,-1464
2924,2022050220,-1117
2925,2022050221,-378
2926,2022050222,316
2927,2022050223,920
2928,2022050300,1259
2929,2022050301,1245
2930,2022050302,869
2931,2022050303,365
2932,2022050304,-179
2933,2022050305,-627
2934,2022050306,-877
2935,2022050307,-916
2936,2022050308,-645
2937,2022050309,-191
2938,2022050310,345
2939,2022050311,798
2940,2022050312,1051
2941,2022050313,954
2942,2022050314,573
2943,2022050315,18
2944,2022050316,-606
2945,2022050317,-1018
2946,2022050318,-1406
2947,2022050319,-1464
2948,2022050320,-1262
2949,2022050321,-696
2950,2022050322,-34
2951,2022050323,606
2952,2022050400,1092
2953,2022050401,1306
2954,2022050402,1128
2955,2022050403,712
2956,2022050404,213
2957,2022050405,-304
2958,2022050406,-693
2959,2022050407,-838
2960,2022050408,-697
2961,2022050409,-386
2962,2022050410,75
2963,2022050411,573
2964,2022050412,892
2965,2022050413,957
2966,2022050414,752
2967,2022050415,292
2968,2022050416,-305
2969,2022050417,-815
2970,2022050418,-1158
2971,2022050419,-1430
2972,2022050420,-1354
2973,2022050421,-1054
2974,2022050422,-366
2975,2022050423,268
2976,2022050500,851
2977,2022050501,1222
2978,2022050502,1266
2979,2022050503,1009
2980,2022050504,570
2981,2022050505,86
2982,2022050506,-346
2983,2022050507,-617
2984,2022050508,-659
2985,2022050509,-464
2986,2022050510,-109
2987,2022050511,345
2988,2022050512,737
2989,2022050513,956
2990,2022050514,894
2991,2022050515,568
2992,2022050516,64
2993,2022050517,-478
2994,2022050518,-874
2995,2022050519,-1178
2996,2022050520,-1289
2997,2022050521,-1127
2998,2022050522,-631
2999,2022050523,-44
3000,2022050600,541
3001,2022050601,989
3002,2022050602,1208
3003,2022050603,1120
3004,2022050604,801
3005,2022050605,394
3006,2022050606,-32
3007,2022050607,-401
3008,2022050608,-560
3009,2022050609,-514
3010,2022050610,-288
3011,2022050611,78
3012,2022050612,486
3013,2022050613,775
3014,2022050614,880
3015,2022050615,717
3016,2022050616,356
3017,2022050617,-131
3018,2022050618,-620
3019,2022050619,-930
3020,2022050620,-1168
3021,2022050621,-1174
3022,2022050622,-955
3023,2022050623,-442
3024,2022050700,111
3025,2022050701,613
3026,2022050702,964
3027,2022050703,1095
3028,2022050704,954
3029,2022050705,643
3030,2022050706,272
3031,2022050707,-119
3032,2022050708,-384
3033,2022050709,-497
3034,2022050710,-428
3035,2022050711,-197
3036,2022050712,138
3037,2022050713,495
3038,2022050714,717
3039,2022050715,730
3040,2022050716,537
3041,2022050717,188
3042,2022050718,-223
3043,2022050719,-642
3044,2022050720,-891
3045,2022050721,-1041
3046,2022050722,-994
3047,2022050723,-720
3048,2022050800,-295
3049,2022050801,168
3050,2022050802,626
3051,2022050803,878
3052,2022050804,960
3053,2022050805,836
3054,2022050806,542
3055,2022050807,259
3056,2022050808,-116
3057,2022050809,-344
3058,2022050810,-389
3059,2022050811,-345
3060,2022050812,-151
3061,2022050813,120
3062,2022050814,437
3063,2022050815,630
3064,2022050816,615
3065,2022050817,450
3066,2022050818,132
3067,2022050819,-267
3068,2022050820,-632
3069,2022050821,-871
3070,2022050822,-992
3071,2022050823,-954
3072,2022050900,-663
3073,2022050901,-287
3074,2022050902,148
3075,2022050903,540
3076,2022050904,837
3077,2022050905,891
3078,2022050906,771
3079,2022050907,511
3080,2022050908,179
3081,2022050909,-201
3082,2022050910,-372
3083,2022050911,-454
3084,2022050912,-391
3085,2022050913,-209
3086,2022050914,87
3087,2022050915,342
3088,2022050916,543
3089,2022050917,595
3090,2022050918,498
3091,2022050919,221
3092,2022050920,-124
3093,2022050921,-484
3094,2022050922,-757
3095,2022050923,-859
3096,2022051000,-847
3097,2022051001,-613
3098,2022051002,-259
3099,2022051003,154
3100,2022051004,560
3101,2022051005,877
3102,2022051006,972
3103,2022051007,869
3104,2022051008,596
3105,2022051009,255
3106,2022051010,-112
3107,2022051011,-392
3108,2022051012,-559
3109,2022051013,-497
3110,2022051014,-329
3111,2022051015,-61
3112,2022051016,267
3113,2022051017,527
3114,2022051018,633
3115,2022051019,594
3116,2022051020,351
3117,2022051021,8
3118,2022051022,-347
3119,2022051023,-682
3120,2022051100,-841
3121,2022051101,-892
3122,2022051102,-700
3123,2022051103,-364
3124,2022051104,75
3125,2022051105,534
3126,2022051106,869
3127,2022051107,1021
3128,2022051108,951
3129,2022051109,660
3130,2022051110,249
3131,2022051111,-133
3132,2022051112,-490
3133,2022051113,-682
3134,2022051114,-678
3135,2022051115,-474
3136,2022051116,-148
3137,2022051117,241
3138,2022051118,608
3139,2022051119,817
3140,2022051120,804
3141,2022051121,557
3142,2022051122,176
3143,2022051123,-254
3144,2022051200,-652
3145,2022051201,-836
3146,2022051202,-920
3147,2022051203,-764
3148,2022051204,-411
3149,2022051205,70
3150,2022051206,588
3151,2022051207,980
3152,2022051208,1150
3153,2022051209,1022
3154,2022051210,677
3155,2022051211,228
3156,2022051212,-256
3157,2022051213,-649
3158,2022051214,-824
3159,2022051215,-838
3160,2022051216,-557
3161,2022051217,-169
3162,2022051218,309
3163,2022051219,762
3164,2022051220,1031
3165,2022051221,962
3166,2022051222,680
3167,2022051223,262
3168,2022051300,-224
3169,2022051301,-642
3170,2022051302,-835
3171,2022051303,-940
3172,2022051304,-738
3173,2022051305,-335
3174,2022051306,234
3175,2022051307,774
3176,2022051308,1191
3177,2022051309,1303
3178,2022051310,1051
3179,2022051311,609
3180,2022051312,58
3181,2022051313,-431
3182,2022051314,-785
3183,2022051315,-922
3184,2022051316,-900
3185,2022051317,-543
3186,2022051318,-15
3187,2022051319,551
3188,2022051320,1013
3189,2022051321,1252
3190,2022051322,1150
3191,2022051323,791
3192,2022051400,295
3193,2022051401,-232
3194,2022051402,-672
3195,2022051403,-814
3196,2022051404,-853
3197,2022051405,-603
3198,2022051406,-140
3199,2022051407,451
3200,2022051408,990
3201,2022051409,1287
3202,2022051410,1250
3203,2022051411,892
3204,2022051412,381
3205,2022051413,-257
3206,2022051414,-763
3207,2022051415,-989
3208,2022051416,-1184
3209,2022051417,-1039
3210,2022051418,-516
3211,2022051419,116
3212,2022051420,736
3213,2022051421,1183
3214,2022051422,1353
3215,2022051423,1171
3216,2022051500,715
3217,2022051501,134
3218,2022051502,-439
3219,2022051503,-821
3220,2022051504,-1011
3221,2022051505,-972
3222,2022051506,-585
3223,2022051507,-29
3224,2022051508,612
3225,2022051509,1114
3226,2022051510,1292
3227,2022051511,1103
3228,2022051512,615
3229,2022051513,-30
3230,2022051514,-695
3231,2022051515,-1072
3232,2022051516,-1442
3233,2022051517,-1452
3234,2022051518,-1174
3235,2022051519,-464
3236,2022051520,250
3237,2022051521,892
3238,2022051522,1362
3239,2022051523,1453
3240,2022051600,1180
3241,2022051601,649
3242,2022051602,3
3243,2022051603,-615
3244,2022051604,-915
3245,2022051605,-1102
3246,2022051606,-960
3247,2022051607,-489
3248,2022051608,80
3249,2022051609,703
3250,2022051610,1100
3251,2022051611,1218
3252,2022051612,892
3253,2022051613,318
3254,2022051614,-413
3255,2022051615,-915
3256,2022051616,-1394
3257,2022051617,-1607
3258,2022051618,-1573
3259,2022051619,-1180
3260,2022051620,-378
3261,2022051621,407
3262,2022051622,1062
3263,2022051623,1477
3264,2022051700,1471
3265,2022051701,1073
3266,2022051702,503
3267,2022051703,-120
3268,2022051704,-647
3269,2022051705,-897
3270,2022051706,-975
3271,2022051707,-706
3272,2022051708,-228
3273,2022051709,365
3274,2022051710,914
3275,2022051711,1236
3276,2022051712,1171
3277,2022051713,705
3278,2022051714,25
3279,2022051715,-679
3280,2022051716,-1110
3281,2022051717,-1538
3282,2022051718,-1622
3283,2022051719,-1530
3284,2022051720,-1081
3285,2022051721,-150
3286,2022051722,638
3287,2022051723,1282
3288,2022051800,1595
3289,2022051801,1464
3290,2022051802,1003
3291,2022051803,412
3292,2022051804,-172
3293,2022051805,-652
3294,2022051806,-866
3295,2022051807,-836
3296,2022051808,-517
3297,2022051809,-24
3298,2022051810,569
3299,2022051811,1053
3300,2022051812,1235
3301,2022051813,1051
3302,2022051814,539
3303,2022051815,-177
3304,2022051816,-815
3305,2022051817,-1305
3306,2022051818,-1605
3307,2022051819,-1645
3308,2022051820,-1470
3309,2022051821,-885
3310,2022051822,-22
3311,2022051823,750
3312,2022051900,1319
3313,2022051901,1560
3314,2022051902,1388
3315,2022051903,908
3316,2022051904,399
3317,2022051905,-196
3318,2022051906,-607
3319,2022051907,-778
3320,2022051908,-673
3321,2022051909,-353
3322,2022051910,166
3323,2022051911,729
3324,2022051912,1117
3325,2022051913,1223
3326,2022051914,959
3327,2022051915,431
3328,2022051916,-257
3329,2022051917,-843
3330,2022051918,-1316
3331,2022051919,-1555
3332,2022051920,-1577
3333,2022051921,-1277
3334,2022051922,-574
3335,2022051923,180
3336,2022052000,876
3337,2022052001,1382
3338,2022052002,1534
3339,2022052003,1326
3340,2022052004,870
3341,2022052005,339
3342,2022052006,-146
3343,2022052007,-538
3344,2022052008,-663
3345,2022052009,-538
3346,2022052010,-208
3347,2022052011,269
3348,2022052012,761
3349,2022052013,1100
3350,2022052014,1159
3351,2022052015,871
3352,2022052016,354
3353,2022052017,-281
3354,2022052018,-823
3355,2022052019,-1227
3356,2022052020,-1510
3357,2022052021,-1415
3358,2022052022,-1095
3359,2022052023,-427
3360,2022052100,278
3361,2022052101,913
3362,2022052102,1329
3363,2022052103,1440
3364,2022052104,1210
3365,2022052105,817
3366,2022052106,375
3367,2022052107,-96
3368,2022052108,-435
3369,2022052109,-534
3370,2022052110,-434
3371,2022052111,-122
3372,2022052112,294
3373,2022052113,719
3374,2022052114,1018
3375,2022052115,1018
3376,2022052116,778
3377,2022052117,334
3378,2022052118,-244
3379,2022052119,-778
3380,2022052120,-1128
3381,2022052121,-1377
3382,2022052122,-1299
3383,2022052123,-1010
3384,2022052200,-397
3385,2022052201,209
3386,2022052202,780
3387,2022052203,1162
3388,2022052204,1294
3389,2022052205,1142
3390,2022052206,779
3391,2022052207,333
3392,2022052208,-100
3393,2022052209,-396
3394,2022052210,-541
3395,2022052211,-483
3396,2022052212,-238
3397,2022052213,132
3398,2022052214,539
3399,2022052215,838
3400,2022052216,923
3401,2022052217,745
3402,2022052218,369
3403,2022052219,-112
3404,2022052220,-614
3405,2022052221,-954
3406,2022052222,-1200
3407,2022052223,-1177
3408,2022052300,-922
3409,2022052301,-408
3410,2022052302,157
3411,2022052303,708
3412,2022052304,1111
3413,2022052305,1265
3414,2022052306,1140
3415,2022052307,809
3416,2022052308,400
3417,2022052309,-24
3418,2022052310,-359
3419,2022052311,-539
3420,2022052312,-507
3421,2022052313,-280
3422,2022052314,37
3423,2022052315,442
3424,2022052316,774
3425,2022052317,931
3426,2022052318,817
3427,2022052319,531
3428,2022052320,126
3429,2022052321,-356
3430,2022052322,-760
3431,2022052323,-958
3432,2022052400,-988
3433,2022052401,-786
3434,2022052402,-388
3435,2022052403,137
3436,2022052404,642
3437,2022052405,1053
3438,2022052406,1228
3439,2022052407,1133
3440,2022052408,815
3441,2022052409,395
3442,2022052410,-55
3443,2022052411,-424
3444,2022052412,-646
3445,2022052413,-648
3446,2022052414,-457
3447,2022052415,-127
3448,2022052416,289
3449,2022052417,678
3450,2022052418,932
3451,2022052419,894
3452,2022052420,652
3453,2022052421,307
3454,2022052422,-148
3455,2022052423,-598
3456,2022052500,-814
3457,2022052501,-905
3458,2022052502,-756
3459,2022052503,-395
3460,2022052504,74
3461,2022052505,609
3462,2022052506,1036
3463,2022052507,1242
3464,2022052508,1167
3465,2022052509,843
3466,2022052510,408
3467,2022052511,-80
3468,2022052512,-488
3469,2022052513,-744
3470,2022052514,-769
3471,2022052515,-576
3472,2022052516,-214
3473,2022052517,240
3474,2022052518,720
3475,2022052519,1051
3476,2022052520,1091
3477,2022052521,882
3478,2022052522,509
3479,2022052523,59
3480,2022052600,-354
3481,2022052601,-648
3482,2022052602,-745
3483,2022052603,-651
3484,2022052604,-305
3485,2022052605,157
3486,2022052606,662
3487,2022052607,1068
3488,2022052608,1271
3489,2022052609,1180
3490,2022052610,857
3491,2022052611,388
3492,2022052612,-123
3493,2022052613,-538
3494,2022052614,-792
3495,2022052615,-798
3496,2022052616,-552
3497,2022052617,-153
3498,2022052618,324
3499,2022052619,823
3500,2022052620,1159
3501,2022052621,1215
3502,2022052622,958
3503,2022052623,590
3504,2022052700,132
3505,2022052701,-351
3506,2022052702,-652
3507,2022052703,-734
3508,2022052704,-591
3509,2022052705,-251
3510,2022052706,232
3511,2022052707,711
3512,2022052708,1096
3513,2022052709,1214
3514,2022052710,1004
3515,2022052711,608
3516,2022052712,99
3517,2022052713,-424
3518,2022052714,-796
3519,2022052715,-901
3520,2022052716,-938
3521,2022052717,-632
3522,2022052718,-159
3523,2022052719,418
3524,2022052720,930
3525,2022052721,1242
3526,2022052722,1243
3527,2022052723,961
3528,2022052800,513
3529,2022052801,34
3530,2022052802,-396
3531,2022052803,-661
3532,2022052804,-697
3533,2022052805,-488
3534,2022052806,-106
3535,2022052807,393
3536,2022052808,876
3537,2022052809,1194
3538,2022052810,1193
3539,2022052811,906
3540,2022052812,430
3541,2022052813,-131
3542,2022052814,-634
3543,2022052815,-901
3544,2022052816,-1067
3545,2022052817,-950
3546,2022052818,-525
3547,2022052819,44
3548,2022052820,653
3549,2022052821,1151
3550,2022052822,1374
3551,2022052823,1280
3552,2022052900,920
3553,2022052901,425
3554,2022052902,-45
3555,2022052903,-431
3556,2022052904,-622
3557,2022052905,-618
3558,2022052906,-365
3559,2022052907,57
3560,2022052908,558
3561,2022052909,985
3562,2022052910,1193
3563,2022052911,1092
3564,2022052912,701
3565,2022052913,139
3566,2022052914,-398
3567,2022052915,-825
3568,2022052916,-1080
3569,2022052917,-1153
3570,2022052918,-936
3571,2022052919,-402
3572,2022052920,234
3573,2022052921,848
3574,2022052922,1290
3575,2022052923,1432
3576,2022053000,1220
3577,2022053001,819
3578,2022053002,321
3579,2022053003,-116
3580,2022053004,-448
3581,2022053005,-570
3582,2022053006,-477
3583,2022053007,-142
3584,2022053008,305
3585,2022053009,816
3586,2022053010,1153
3587,2022053011,1211
3588,2022053012,945
3589,2022053013,487
3590,2022053014,-109
3591,2022053015,-632
3592,2022053016,-930
3593,2022053017,-1148
3594,2022053018,-1083
3595,2022053019,-644
3596,2022053020,-72
3597,2022053021,614
3598,2022053022,1201
3599,2022053023,1510
3600,2022053100,1469
3601,2022053101,1178
3602,2022053102,697
3603,2022053103,191
3604,2022053104,-210
3605,2022053105,-446
3606,2022053106,-476
3607,2022053107,-274
3608,2022053108,128
3609,2022053109,609
3610,2022053110,1021
3611,2022053111,1258
3612,2022053112,1124
3613,2022053113,729
3614,2022053114,164
3615,2022053115,-413
3616,2022053116,-834
3617,2022053117,-1106
3618,2022053118,-1225
3619,2022053119,-1030
3620,2022053120,-464
3621,2022053121,193
3622,2022053122,828
3623,2022053123,1305
3624,2022060100,1504
3625,2022060101,1308
3626,2022060102,916
3627,2022060103,434
3628,2022060104,-4
3629,2022060105,-363
3630,2022060106,-522
3631,2022060107,-467
3632,2022060108,-183
3633,2022060109,261
3634,2022060110,719
3635,2022060111,1083
3636,2022060112,1164
3637,2022060113,896
3638,2022060114,445
3639,2022060115,-112
3640,2022060116,-639
3641,2022060117,-964
3642,2022060118,-1207
3643,2022060119,-1161
3644,2022060120,-822
3645,2022060121,-219
3646,2022060122,443
3647,2022060123,1044
3648,2022060200,1378
3649,2022060201,1457
3650,2022060202,1205
3651,2022060203,780
3652,2022060204,320
3653,2022060205,-75
3654,2022060206,-336
3655,2022060207,-405
3656,2022060208,-247
3657,2022060209,106
3658,2022060210,546
3659,2022060211,976
3660,2022060212,1191
3661,2022060213,1119
3662,2022060214,793
3663,2022060215,263
3664,2022060216,-289
3665,2022060217,-774
3666,2022060218,-1034
3667,2022060219,-1167
3668,2022060220,-1010
3669,2022060221,-516
3670,2022060222,70
3671,2022060223,681
3672,2022060300,1201
3673,2022060301,1431
3674,2022060302,1346
3675,2022060303,995
3676,2022060304,569
3677,2022060305,121
3678,2022060306,-218
3679,2022060307,-390
3680,2022060308,-368
3681,2022060309,-137
3682,2022060310,234
3683,2022060311,664
3684,2022060312,976
3685,2022060313,1091
3686,2022060314,917
3687,2022060315,505
3688,2022060316,-15
3689,2022060317,-543
3690,2022060318,-882
3691,2022060319,-1112
3692,2022060320,-1112
3693,2022060321,-880
3694,2022060322,-321
3695,2022060323,282
3696,2022060400,834
3697,2022060401,1218
3698,2022060402,1366
3699,2022060403,1189
3700,2022060404,833
3701,2022060405,413
3702,2022060406,24
3703,2022060407,-261
3704,2022060408,-381
3705,2022060409,-294
3706,2022060410,-11
3707,2022060411,363
3708,2022060412,729
3709,2022060413,1006
3710,2022060414,1004
3711,2022060415,740
3712,2022060416,312
3713,2022060417,-174
3714,2022060418,-634
3715,2022060419,-881
3716,2022060420,-1053
3717,2022060421,-980
3718,2022060422,-599
3719,2022060423,-101
3720,2022060500,467
3721,2022060501,945
3722,2022060502,1257
3723,2022060503,1275
3724,2022060504,1056
3725,2022060505,686
3726,2022060506,291
3727,2022060507,-49
3728,2022060508,-279
3729,2022060509,-338
3730,2022060510,-197
3731,2022060511,93
3732,2022060512,483
3733,2022060513,819
3734,2022060514,1025
3735,2022060515,980
3736,2022060516,703
3737,2022060517,269
3738,2022060518,-202
3739,2022060519,-620
3740,2022060520,-835
3741,2022060521,-913
3742,2022060522,-742
3743,2022060523,-377
3744,2022060600,139
3745,2022060601,681
3746,2022060602,1100
3747,2022060603,1322
3748,2022060604,1314
3749,2022060605,1061
3750,2022060606,716
3751,2022060607,299
3752,2022060608,12
3753,2022060609,-154
3754,2022060610,-204
3755,2022060611,-24
3756,2022060612,297
3757,2022060613,677
3758,2022060614,944
3759,2022060615,1021
3760,2022060616,944
3761,2022060617,652
3762,2022060618,258
3763,2022060619,-157
3764,2022060620,-516
3765,2022060621,-722
3766,2022060622,-756
3767,2022060623,-617
3768,2022060700,-207
3769,2022060701,246
3770,2022060702,712
3771,2022060703,1070
3772,2022060704,1269
3773,2022060705,1186
3774,2022060706,932
3775,2022060707,554
3776,2022060708,195
3777,2022060709,-142
3778,2022060710,-339
3779,2022060711,-353
3780,2022060712,-206
3781,2022060713,85
3782,2022060714,452
3783,2022060715,747
3784,2022060716,912
3785,2022060717,854
3786,2022060718,605
3787,2022060719,228
3788,2022060720,-161
3789,2022060721,-503
3790,2022060722,-719
3791,2022060723,-728
3792,2022060800,-520
3793,2022060801,-187
3794,2022060802,259
3795,2022060803,686
3796,2022060804,1055
3797,2022060805,1230
3798,2022060806,1143
3799,2022060807,865
3800,2022060808,507
3801,2022060809,100
3802,2022060810,-244
3803,2022060811,-402
3804,2022060812,-422
3805,2022060813,-254
3806,2022060814,23
3807,2022060815,377
3808,2022060816,709
3809,2022060817,873
3810,2022060818,852
3811,2022060819,637
3812,2022060820,365
3813,2022060821,-66
3814,2022060822,-433
3815,2022060823,-658
3816,2022060900,-693
3817,2022060901,-521
3818,2022060902,-187
3819,2022060903,204
3820,2022060904,684
3821,2022060905,1044
3822,2022060906,1254
3823,2022060907,1150
3824,2022060908,841
3825,2022060909,453
3826,2022060910,-23
3827,2022060911,-406
3828,2022060912,-601
3829,2022060913,-616
3830,2022060914,-399
3831,2022060915,-67
3832,2022060916,368
3833,2022060917,753
3834,2022060918,1038
3835,2022060919,1060
3836,2022060920,842
3837,2022060921,494
3838,2022060922,76
3839,2022060923,-314
3840,2022061000,-567
3841,2022061001,-629
3842,2022061002,-491
3843,2022061003,-163
3844,2022061004,304
3845,2022061005,781
3846,2022061006,1207
3847,2022061007,1372
3848,2022061008,1193
3849,2022061009,848
3850,2022061010,349
3851,2022061011,-143
3852,2022061012,-545
3853,2022061013,-758
3854,2022061014,-742
3855,2022061015,-497
3856,2022061016,-81
3857,2022061017,429
3858,2022061018,900
3859,2022061019,1216
3860,2022061020,1247
3861,2022061021,1016
3862,2022061022,619
3863,2022061023,189
3864,2022061100,-260
3865,2022061101,-531
3866,2022061102,-593
3867,2022061103,-455
3868,2022061104,-116
3869,2022061105,364
3870,2022061106,870
3871,2022061107,1271
3872,2022061108,1409
3873,2022061109,1197
3874,2022061110,758
3875,2022061111,220
3876,2022061112,-338
3877,2022061113,-758
3878,2022061114,-861
3879,2022061115,-921
3880,2022061116,-609
3881,2022061117,-123
3882,2022061118,471
3883,2022061119,1005
3884,2022061120,1375
3885,2022061121,1412
3886,2022061122,1126
3887,2022061123,680
3888,2022061200,156
3889,2022061201,-270
3890,2022061202,-567
3891,2022061203,-652
3892,2022061204,-483
3893,2022061205,-90
3894,2022061206,434
3895,2022061207,943
3896,2022061208,1320
3897,2022061209,1412
3898,2022061210,1105
3899,2022061211,576
3900,2022061212,-39
3901,2022061213,-646
3902,2022061214,-872
3903,2022061215,-1119
3904,2022061216,-1140
3905,2022061217,-730
3906,2022061218,-123
3907,2022061219,553
3908,2022061220,1146
3909,2022061221,1514
3910,2022061222,1541
3911,2022061223,1192
3912,2022061300,685
3913,2022061301,145
3914,2022061302,-335
3915,2022061303,-612
3916,2022061304,-652
3917,2022061305,-457
3918,2022061306,-17
3919,2022061307,526
3920,2022061308,1057
3921,2022061309,1389
3922,2022061310,1380
3923,2022061311,993
3924,2022061312,412
3925,2022061313,-265
3926,2022061314,-809
3927,2022061315,-1084
3928,2022061316,-1326
3929,2022061317,-1230
3930,2022061318,-660
3931,2022061319,5
3932,2022061320,720
3933,2022061321,1361
3934,2022061322,1725
3935,2022061323,1652
3936,2022061400,1286
3937,2022061401,738
3938,2022061402,185
3939,2022061403,-299
3940,2022061404,-558
3941,2022061405,-567
3942,2022061406,-290
3943,2022061407,166
3944,2022061408,746
3945,2022061409,1267
3946,2022061410,1533
3947,2022061411,1388
3948,2022061412,914
3949,2022061413,259
3950,2022061414,-455
3951,2022061415,-888
3952,2022061416,-1262
3953,2022061417,-1460
3954,2022061418,-1260
3955,2022061419,-627
3956,2022061420,107
3957,2022061421,861
3958,2022061422,1450
3959,2022061423,1758
3960,2022061500,1645
3961,2022061501,1218
3962,2022061502,625
3963,2022061503,83
3964,2022061504,-382
3965,2022061505,-636
3966,2022061506,-598
3967,2022061507,-297
3968,2022061508,222
3969,2022061509,872
3970,2022061510,1302
3971,2022061511,1459
3972,2022061512,1208
3973,2022061513,646
3974,2022061514,-7
3975,2022061515,-746
3976,2022061516,-1121
3977,2022061517,-1502
3978,2022061518,-1521
3979,2022061519,-1310
3980,2022061520,-617
3981,2022061521,180
3982,2022061522,939
3983,2022061523,1529
3984,2022061600,1781
3985,2022061601,1605
3986,2022061602,1114
3987,2022061603,542
3988,2022061604,-3
3989,2022061605,-453
3990,2022061606,-648
3991,2022061607,-535
3992,2022061608,-206
3993,2022061609,258
3994,2022061610,801
3995,2022061611,1233
